prompt_id,category,technique,downstream_model,optimizer_model,live,orig_tokens,opt_tokens,tokens_saved,token_reduction_pct,optimizer_overhead_tokens,energy_wh_before,energy_wh_after,energy_wh_optimizer,energy_saved_wh,energy_reduction_pct,cost_usd_before,cost_usd_after,cost_saved_usd,gco2e_saved,quality_score
sys_support,system,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,102,80,22,21.569,230,0.08734074823053589,0.08682170542635659,0.007455342096393663,0.0005190428041793038,0.594,0.000726,0.000715,1.0999999999999942e-05,0.00020761712167172153,0.862
sys_support,system,agentic,gpt-3.5-turbo,gpt-4o-mini,False,102,80,22,21.569,519,0.08734074823053589,0.08682170542635659,0.011503875968992246,0.0005190428041793038,0.594,0.000726,0.000715,1.0999999999999942e-05,0.00020761712167172153,0.862
sys_coder,system,baseline,gpt-4o,gpt-4o-mini,False,90,90,0,0.0,0,0.17411526794742163,0.17411526794742163,0.0,0.0,0.0,0.004725,0.004725,0.0,0.0,1.0
sys_coder,system,rule_based,gpt-4o,gpt-4o-mini,False,90,87,3,3.333,0,0.17411526794742163,0.1739737108190091,0.0,0.00014155712841254497,0.081,0.004725,0.0047175,7.499999999999694e-06,5.662285136501244e-05,1.0
sys_coder,system,llm_rewrite,gpt-4o,gpt-4o-mini,False,90,70,20,22.222,208,0.17411526794742163,0.17317155375800472,0.006587125042130098,0.000943714189416911,0.542,0.004725,0.004675,4.99999999999997e-05,0.00037748567576675884,0.907
sys_coder,system,agentic,gpt-4o,gpt-4o-mini,False,90,70,20,22.222,475,0.17411526794742163,0.17317155375800472,0.01042804179305696,0.000943714189416911,0.542,0.004725,0.004675,4.99999999999997e-05,0.00037748567576675884,0.907
sys_coder,system,baseline,gpt-4o-mini,gpt-4o-mini,False,90,90,0,0.0,0,0.03482305358948433,0.03482305358948433,0.0,0.0,0.0,0.0002835,0.0002835,0.0,0.0,1.0
sys_coder,system,rule_based,gpt-4o-mini,gpt-4o-mini,False,90,87,3,3.333,0,0.03482305358948433,0.034794742163801816,0.0,2.8311425682513158e-05,0.081,0.0002835,0.00028305,4.4999999999998383e-07,1.1324570273004222e-05,1.0
sys_coder,system,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,90,70,20,22.222,208,0.03482305358948433,0.03463431075160094,0.006587125042130098,0.00018874283788338636,0.542,0.0002835,0.0002805,3.0000000000000187e-06,7.549713515335281e-05,0.907
sys_coder,system,agentic,gpt-4o-mini,gpt-4o-mini,False,90,70,20,22.222,475,0.03482305358948433,0.03463431075160094,0.01042804179305696,0.00018874283788338636,0.542,0.0002835,0.0002805,3.0000000000000187e-06,7.549713515335281e-05,0.907
sys_coder,system,baseline,gpt-4.1-mini,gpt-4o-mini,False,90,90,0,0.0,0,0.04352881698685541,0.04352881698685541,0.0,0.0,0.0,0.000756,0.000756,0.0,0.0,1.0
sys_coder,system,rule_based,gpt-4.1-mini,gpt-4o-mini,False,90,87,3,3.333,0,0.04352881698685541,0.04349342770475227,0.0,3.5389282103136244e-05,0.081,0.000756,0.0007547999999999999,1.2000000000001376e-06,1.415571284125311e-05,1.0
sys_coder,system,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,90,70,20,22.222,208,0.04352881698685541,0.04329288843950118,0.006587125042130098,0.00023592854735422775,0.542,0.000756,0.000748,8.000000000000086e-06,9.437141894168971e-05,0.907
sys_coder,system,agentic,gpt-4.1-mini,gpt-4o-mini,False,90,70,20,22.222,475,0.04352881698685541,0.04329288843950118,0.01042804179305696,0.00023592854735422775,0.542,0.000756,0.000748,8.000000000000086e-06,9.437141894168971e-05,0.907
sys_coder,system,baseline,gpt-3.5-turbo,gpt-4o-mini,False,90,90,0,0.0,0,0.08705763397371082,0.08705763397371082,0.0,0.0,0.0,0.00072,0.00072,0.0,0.0,1.0
sys_coder,system,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,90,87,3,3.333,0,0.08705763397371082,0.08698685540950454,0.0,7.077856420627249e-05,0.081,0.00072,0.0007185,1.5000000000000907e-06,2.831142568250622e-05,1.0
sys_coder,system,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,90,70,20,22.222,208,0.08705763397371082,0.08658577687900236,0.006587125042130098,0.0004718570947084555,0.542,0.00072,0.00071,1.0000000000000026e-05,0.00018874283788337942,0.907
sys_coder,system,agentic,gpt-3.5-turbo,gpt-4o-mini,False,90,70,20,22.222,475,0.08705763397371082,0.08658577687900236,0.01042804179305696,0.0004718570947084555,0.542,0.00072,0.00071,1.0000000000000026e-05,0.00018874283788337942,0.907
rag_context,rag,baseline,gpt-4o,gpt-4o-mini,False,128,128,0,0.0,0,0.17590832490731378,0.17590832490731378,0.0,0.0,0.0,0.00482,0.00482,0.0,0.0,1.0
rag_context,rag,rule_based,gpt-4o,gpt-4o-mini,False,128,126,2,1.562,0,0.17590832490731378,0.1758139534883721,0.0,9.437141894169665e-05,0.054,0.00482,0.004815,4.999999999999796e-06,3.774856757668421e-05,1.0
rag_context,rag,llm_rewrite,gpt-4o,gpt-4o-mini,False,128,105,23,17.969,281,0.17590832490731378,0.17482305358948433,0.009588136164475902,0.001085271317829456,0.617,0.00482,0.0047625,5.749999999999939e-05,0.00043410852713178516,0.865
rag_context,rag,agentic,gpt-4o,gpt-4o-mini,False,128,105,23,17.969,621,0.17590832490731378,0.17482305358948433,0.014117964273677112,0.001085271317829456,0.617,0.00482,0.0047625,5.749999999999939e-05,0.00043410852713178516,0.865
rag_context,rag,baseline,gpt-4o-mini,gpt-4o-mini,False,128,128,0,0.0,0,0.03518166498146276,0.03518166498146276,0.0,0.0,0.0,0.0002892,0.0002892,0.0,0.0,1.0
rag_context,rag,rule_based,gpt-4o-mini,gpt-4o-mini,False,128,126,2,1.562,0,0.03518166498146276,0.03516279069767442,0.0,1.8874283788342106e-05,0.054,0.0002892,0.0002889,3.000000000000073e-07,7.549713515336148e-06,1.0
rag_context,rag,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,128,105,23,17.969,281,0.03518166498146276,0.03496461071789687,0.009588136164475902,0.00021705426356589258,0.617,0.0002892,0.00028575,3.4500000000000025e-06,8.68217054263553e-05,0.865
rag_context,rag,agentic,gpt-4o-mini,gpt-4o-mini,False,128,105,23,17.969,621,0.03518166498146276,0.03496461071789687,0.014117964273677112,0.00021705426356589258,0.617,0.0002892,0.00028575,3.4500000000000025e-06,8.68217054263553e-05,0.865
rag_context,rag,baseline,gpt-4.1-mini,gpt-4o-mini,False,128,128,0,0.0,0,0.043977081226828446,0.043977081226828446,0.0,0.0,0.0,0.0007712000000000001,0.0007712000000000001,0.0,0.0,1.0
rag_context,rag,rule_based,gpt-4.1-mini,gpt-4o-mini,False,128,126,2,1.562,0,0.043977081226828446,0.04395348837209302,0.0,2.3592854735424162e-05,0.054,0.0007712000000000001,0.0007704,8.000000000001279e-07,9.437141894171053e-06,1.0
rag_context,rag,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,128,105,23,17.969,281,0.043977081226828446,0.04370576339737108,0.009588136164475902,0.000271317829457364,0.617,0.0007712000000000001,0.000762,9.200000000000115e-06,0.00010852713178294629,0.865
rag_context,rag,agentic,gpt-4.1-mini,gpt-4o-mini,False,128,105,23,17.969,621,0.043977081226828446,0.04370576339737108,0.014117964273677112,0.000271317829457364,0.617,0.0007712000000000001,0.000762,9.200000000000115e-06,0.00010852713178294629,0.865
rag_context,rag,baseline,gpt-3.5-turbo,gpt-4o-mini,False,131,131,0,0.0,0,0.08802494101786316,0.08802494101786316,0.0,0.0,0.0,0.0007405,0.0007405,0.0,0.0,1.0
rag_context,rag,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,131,129,2,1.527,0,0.08802494101786316,0.08797775530839232,0.0,4.7185709470848325e-05,0.054,0.0007405,0.0007395,9.999999999999159e-07,1.8874283788342106e-05,1.0
rag_context,rag,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,131,108,23,17.557,281,0.08802494101786316,0.08748230535894844,0.009588136164475902,0.000542635658914728,0.616,0.0007405,0.000729,1.14999999999999e-05,0.00021705426356589258,0.865
rag_context,rag,agentic,gpt-3.5-turbo,gpt-4o-mini,False,131,108,23,17.557,621,0.08802494101786316,0.08748230535894844,0.014117964273677112,0.000542635658914728,0.616,0.0007405,0.000729,1.14999999999999e-05,0.00021705426356589258,0.865
fewshot_sentiment,fewshot,baseline,gpt-4o,gpt-4o-mini,False,138,138,0,0.0,0,0.17638018200202224,0.17638018200202224,0.0,0.0,0.0,0.004845,0.004845,0.0,0.0,1.0
fewshot_sentiment,fewshot,rule_based,gpt-4o,gpt-4o-mini,False,138,137,1,0.725,0,0.17638018200202224,0.17633299629255142,0.0,4.718570947082057e-05,0.027,0.004845,0.0048425,2.5000000000007655e-06,1.8874283788342106e-05,1.0
fewshot_sentiment,fewshot,llm_rewrite,gpt-4o,gpt-4o-mini,False,138,120,18,13.043,306,0.17638018200202224,0.17553083923154703,0.010814964610717896,0.0008493427704752143,0.482,0.004845,0.0048,4.500000000000077e-05,0.0003397371081900885,0.886
fewshot_sentiment,fewshot,agentic,gpt-4o,gpt-4o-mini,False,138,120,18,13.043,672,0.17638018200202224,0.17553083923154703,0.015590158409167509,0.0008493427704752143,0.482,0.004845,0.0048,4.500000000000077e-05,0.0003397371081900885,0.886
fewshot_sentiment,fewshot,baseline,gpt-4o-mini,gpt-4o-mini,False,138,138,0,0.0,0,0.03527603640040445,0.03527603640040445,0.0,0.0,0.0,0.00029069999999999996,0.00029069999999999996,0.0,0.0,1.0
fewshot_sentiment,fewshot,rule_based,gpt-4o-mini,gpt-4o-mini,False,138,137,1,0.725,0,0.03527603640040445,0.03526659925851028,0.0,9.437141894171053e-06,0.027,0.00029069999999999996,0.00029055,1.4999999999997654e-07,3.774856757669809e-06,1.0
fewshot_sentiment,fewshot,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,138,120,18,13.043,306,0.03527603640040445,0.0351061678463094,0.010814964610717896,0.0001698685540950512,0.482,0.00029069999999999996,0.000288,2.699999999999957e-06,6.794742163802187e-05,0.886
fewshot_sentiment,fewshot,agentic,gpt-4o-mini,gpt-4o-mini,False,138,120,18,13.043,672,0.03527603640040445,0.0351061678463094,0.015590158409167509,0.0001698685540950512,0.482,0.00029069999999999996,0.000288,2.699999999999957e-06,6.794742163802187e-05,0.886
fewshot_sentiment,fewshot,baseline,gpt-4.1-mini,gpt-4o-mini,False,138,138,0,0.0,0,0.04409504550050556,0.04409504550050556,0.0,0.0,0.0,0.0007752000000000001,0.0007752000000000001,0.0,0.0,1.0
fewshot_sentiment,fewshot,rule_based,gpt-4.1-mini,gpt-4o-mini,False,138,137,1,0.725,0,0.04409504550050556,0.044083249073137855,0.0,1.1796427367705142e-05,0.027,0.0007752000000000001,0.0007748,4.0000000000011814e-07,4.718570947085526e-06,1.0
fewshot_sentiment,fewshot,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,138,120,18,13.043,306,0.04409504550050556,0.043882709807886756,0.010814964610717896,0.00021233569261880358,0.482,0.0007752000000000001,0.000768,7.200000000000067e-06,8.493427704752213e-05,0.886
fewshot_sentiment,fewshot,agentic,gpt-4.1-mini,gpt-4o-mini,False,138,120,18,13.043,672,0.04409504550050556,0.043882709807886756,0.015590158409167509,0.00021233569261880358,0.482,0.0007752000000000001,0.000768,7.200000000000067e-06,8.493427704752213e-05,0.886
fewshot_sentiment,fewshot,baseline,gpt-3.5-turbo,gpt-4o-mini,False,138,138,0,0.0,0,0.08819009100101112,0.08819009100101112,0.0,0.0,0.0,0.000744,0.000744,0.0,0.0,1.0
fewshot_sentiment,fewshot,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,138,137,1,0.725,0,0.08819009100101112,0.08816649814627571,0.0,2.3592854735410285e-05,0.027,0.000744,0.0007435,4.999999999999579e-07,9.437141894171053e-06,1.0
fewshot_sentiment,fewshot,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,138,120,18,13.043,306,0.08819009100101112,0.08776541961577351,0.010814964610717896,0.00042467138523760717,0.482,0.000744,0.000735,9.000000000000002e-06,0.00016986855409504426,0.886
fewshot_sentiment,fewshot,agentic,gpt-3.5-turbo,gpt-4o-mini,False,138,120,18,13.043,672,0.08819009100101112,0.08776541961577351,0.015590158409167509,0.00042467138523760717,0.482,0.000744,0.000735,9.000000000000002e-06,0.00016986855409504426,0.886
instructions_long,system,baseline,gpt-4o,gpt-4o-mini,False,117,117,0,0.0,0,0.17538928210313448,0.17538928210313448,0.0,0.0,0.0,0.0047925,0.0047925,0.0,0.0,1.0
instructions_long,system,rule_based,gpt-4o,gpt-4o-mini,False,117,113,4,3.419,0,0.17538928210313448,0.1752005392652511,0.0,0.0001887428378833933,0.108,0.0047925,0.0047825,9.999999999999593e-06,7.549713515335454e-05,1.0
instructions_long,system,llm_rewrite,gpt-4o,gpt-4o-mini,False,117,87,30,25.641,252,0.17538928210313448,0.1739737108190091,0.008125379170879675,0.0014155712841253942,0.807,0.0047925,0.0047175,7.499999999999955e-05,0.0005662285136501521,0.814
instructions_long,system,agentic,gpt-4o,gpt-4o-mini,False,117,87,30,25.641,563,0.17538928210313448,0.1739737108190091,0.012381530165149982,0.0014155712841253942,0.807,0.0047925,0.0047175,7.499999999999955e-05,0.0005662285136501521,0.814
instructions_long,system,baseline,gpt-4o-mini,gpt-4o-mini,False,117,117,0,0.0,0,0.03507785642062689,0.03507785642062689,0.0,0.0,0.0,0.00028755,0.00028755,0.0,0.0,1.0
instructions_long,system,rule_based,gpt-4o-mini,gpt-4o-mini,False,117,113,4,3.419,0,0.03507785642062689,0.035040107853050215,0.0,3.774856757667727e-05,0.108,0.00028755,0.00028695,6.000000000000146e-07,1.5099427030668827e-05,1.0
instructions_long,system,llm_rewrite,gpt-4o-mini,gpt-4o-mini,False,117,87,30,25.641,252,0.03507785642062689,0.034794742163801816,0.008125379170879675,0.00028311425682507607,0.807,0.00028755,0.00028305,4.500000000000001e-06,0.00011324570273002835,0.814
instructions_long,system,agentic,gpt-4o-mini,gpt-4o-mini,False,117,87,30,25.641,563,0.03507785642062689,0.034794742163801816,0.012381530165149982,0.00028311425682507607,0.807,0.00028755,0.00028305,4.500000000000001e-06,0.00011324570273002835,0.814
instructions_long,system,baseline,gpt-4.1-mini,gpt-4o-mini,False,117,117,0,0.0,0,0.04384732052578362,0.04384732052578362,0.0,0.0,0.0,0.0007668,0.0007668,0.0,0.0,1.0
instructions_long,system,rule_based,gpt-4.1-mini,gpt-4o-mini,False,117,113,4,3.419,0,0.04384732052578362,0.04380013481631277,0.0,4.7185709470848325e-05,0.108,0.0007668,0.0007652000000000001,1.5999999999999305e-06,1.8874283788338636e-05,1.0
instructions_long,system,llm_rewrite,gpt-4.1-mini,gpt-4o-mini,False,117,87,30,25.641,252,0.04384732052578362,0.04349342770475227,0.008125379170879675,0.00035389282103134856,0.807,0.0007668,0.0007547999999999999,1.2000000000000075e-05,0.00014155712841253804,0.814
instructions_long,system,agentic,gpt-4.1-mini,gpt-4o-mini,False,117,87,30,25.641,563,0.04384732052578362,0.04349342770475227,0.012381530165149982,0.00035389282103134856,0.807,0.0007668,0.0007547999999999999,1.2000000000000075e-05,0.00014155712841253804,0.814
instructions_long,system,baseline,gpt-3.5-turbo,gpt-4o-mini,False,117,117,0,0.0,0,0.08769464105156724,0.08769464105156724,0.0,0.0,0.0,0.0007335,0.0007335,0.0,0.0,1.0
instructions_long,system,rule_based,gpt-3.5-turbo,gpt-4o-mini,False,117,113,4,3.419,0,0.08769464105156724,0.08760026963262554,0.0,9.437141894169665e-05,0.108,0.0007335,0.0007315,1.99999999999994e-06,3.774856757667727e-05,1.0
instructions_long,system,llm_rewrite,gpt-3.5-turbo,gpt-4o-mini,False,117,87,30,25.641,252,0.08769464105156724,0.08698685540950454,0.008125379170879675,0.0007077856420626971,0.807,0.0007335,0.0007185,1.500000000000004e-05,0.00028311425682507607,0.814
instructions_long,system,agentic,gpt-3.5-turbo,gpt-4o-mini,False,117,87,30,25.641,563,0.08769464105156724,0.08698685540950454,0.012381530165149982,0.0007077856420626971,0.807,0.0007335,0.0007185,1.500000000000004e-05,0.00028311425682507607,0.814
